"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NGERDUS","199610","2.338","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199611","3.019","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199612","3.931","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199613","2.641","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199701","4.077","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199702","3.118","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199703","2.36","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199704","2.305","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199705","2.47","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199706","2.543","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199707","2.437","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199708","2.522","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199709","2.905","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199710","3.243","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199711","3.424","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199712","2.784","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199713","2.76","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199801","2.75","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199802","2.534","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199803","2.544","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199804","2.598","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199805","2.471","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199806","2.38","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199807","2.477","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199808","2.178","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199809","2.119","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199810","2.231","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199811","2.41","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199812","2.31","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199813","2.381","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199901","2.258","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199902","2.217","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199903","2.123","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199904","2.247","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199905","2.516","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199906","2.475","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199907","2.513","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199908","2.821","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199909","2.945","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199910","2.824","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199911","2.982","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199912","2.647","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","199913","2.574","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200001","2.709","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200002","2.902","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200003","2.93","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200004","3.158","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200005","3.549","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200006","4.459","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200007","4.34","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200008","4.294","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200009","4.867","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200010","5.303","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200011","5.395","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200012","8.409","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200013","4.302","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200101","9.207","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200102","6.947","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200103","5.738","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200104","5.637","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200105","5.142","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200106","4.251","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200107","3.743","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200108","3.558","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200109","2.955","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200110","2.715","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200111","3.241","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200112","3.076","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200113","4.487","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200201","3","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200202","2.74","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200203","3.2","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200204","3.64","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200205","3.65","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200206","3.49","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200207","3.41","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200208","3.33","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200209","3.61","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200210","4.04","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200211","4.23","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200212","4.53","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200213","3.56","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200301","5.15","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200302","6.16","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200303","6.98","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200304","5.22","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200305","5.48","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200306","5.88","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200307","5.3","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200308","5.06","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200309","4.98","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200310","4.81","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200311","4.71","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200312","5.45","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200313","5.39","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200401","6.17","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200402","5.64","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200403","5.37","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200404","5.57","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200405","6.11","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200406","6.36","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200407","6.08","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"NGERDUS","200408","5.84","6","Cost of Natural Gas Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
